PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Lane, PCR; Gobet, F; Cheng, PCH								What forms the chunks in a subject's performance? Lessons from the CHREST computational model of learning								BEHAVIORAL AND BRAIN SCIENCES				24	1			128	+		10.1017/S0140525X01363926			FEB 2001	2001										7									
J	Lane, R. D.; Ryan, L.; Nadel, L.; Greenberg, L.								Memory reconsolidation, emotional arousal and the process of change in psychotherapy: New insights from brain science								Behavioral and Brain Sciences																									1									
J	Lane, Richard D.; Nadel, Lynn; Greenberg, Leslie; Ryan, Lee								The integrated memory model: A new framework for understanding the mechanisms of change in psychotherapy								BEHAVIORAL AND BRAIN SCIENCES				38						e30	10.1017/S0140525X15000011			2015	2015										1									
J	Lane, Richard D.; Ryan, Lee; Nadel, Lynn; Greenberg, Leslie								Memory reconsolidation, emotional arousal, and the process of change in psychotherapy: New insights from brain science								BEHAVIORAL AND BRAIN SCIENCES				38						e1	10.1017/S0140525X14000041			2015	2015										38									
J	Langacker, RW								A view from cognitive linguistics								BEHAVIORAL AND BRAIN SCIENCES				22	4			625	+		10.1017/S0140525X99392141			AUG 1999	1999										3									
J	Langdon, Robyn								Pathological and non-pathological factors in delusional misbelief								BEHAVIORAL AND BRAIN SCIENCES				32	6			527	+		10.1017/S0140525X09991282			DEC 2009	2009										2									
J	Langdon, Robyn; Brock, Jon								Hypo- or hyper-mentalizing: It all depends upon what one means by "mentalizing"								BEHAVIORAL AND BRAIN SCIENCES				31	3			274	+		10.1017/S0140525X08004354			JUN 2008	2008										10									
J	Lange, TE; Dyer, MG								Parallel reasoning in structured connectionist networks: Signatures versus temporal synchrony								BEHAVIORAL AND BRAIN SCIENCES				19	2			328	&		10.1017/S0140525X00042953			JUN 1996	1996										1									
J	LANGENDOEN, DT								LINGUISTICS MUST BE COMPUTATIONAL TOO								BEHAVIORAL AND BRAIN SCIENCES				2	3			470	471		10.1017/S0140525X00063822			1979	1979										1									
J	Langnickel, Robert; Markowitsch, Hans								Repression and the unconscious								BEHAVIORAL AND BRAIN SCIENCES				29	5			524	+		10.1017/S0140525X06359110			OCT 2006	2006										7									
J	Lankford, Adam								Precis of The Myth of Martyrdom: What Really Drives Suicide Bombers, Rampage Shooters, and Other Self-Destructive Killers								BEHAVIORAL AND BRAIN SCIENCES				37	4			351	362		10.1017/S0140525X13001581			AUG 2014	2014										17									
J	Lankford, Adam								Evidence that suicide terrorists are suicidal: Challenges and empirical predictions								BEHAVIORAL AND BRAIN SCIENCES				37	4			380	393		10.1017/S0140525X13003609			AUG 2014	2014										4									
J	LANSDELL, H								MANS SKEWED BRAIN - FACTORS AND INTERESTS								BEHAVIORAL AND BRAIN SCIENCES				3	2			242	242		10.1017/S0140525X00004593			1980	1980										2									
J	LANSDELL, H								INTELLIGENCE - TOWARD A MODERN SKETCH OF A GOOD-G								BEHAVIORAL AND BRAIN SCIENCES				3	4			597	597		10.1017/S0140525X00007068			1980	1980										1									
J	LARIMER, JL; JELLIES, J; MOORE, D								THE CRAYFISH POSITION ON COMMAND NEURONS								BEHAVIORAL AND BRAIN SCIENCES				9	4			733	734		10.1017/S0140525X00052110			DEC 1986	1986										8									
J	LARIMER, JL								COMMAND NEURON, AN EVOLVING CONCEPT								BEHAVIORAL AND BRAIN SCIENCES				1	1			29	30		10.1017/S0140525X00059252			1978	1978										1									
J	Larkum, M. E.; Phillips, W. A.								Does arousal enhance apical amplification and disamplification?								BEHAVIORAL AND BRAIN SCIENCES				39						e215	10.1017/S0140525X15001867			2016	2016										2									
J	Larkum, M. E.; Phillips, W. A.								Are apical amplification and disamplification enhanced by arousal-induced NE release?								Behavioral and Brain Sciences																									1									
J	Larsen, SF								Correspondence to the past: The essence of the archaeology metaphor								BEHAVIORAL AND BRAIN SCIENCES				19	2			200	&		10.1017/S0140525X00042266			JUN 1996	1996										3									
J	LASNIK, H								THE NATURE OF TRIGGERING DATA								BEHAVIORAL AND BRAIN SCIENCES				12	2			349	350		10.1017/S0140525X00049025			JUN 1989	1989										2									
J	Latash, LP								LTP is neither a memory trace nor an ultimate mechanism for its formation: The beginning of the end of the synaptic theory of neural memory								BEHAVIORAL AND BRAIN SCIENCES				20	4			621	+		10.1017/S0140525X97311595			DEC 1997	1997										1									
J	Latash, ML; Schoner, G								Flawed kinematic models cannot provide insight into the nature of motor variability								BEHAVIORAL AND BRAIN SCIENCES				20	2			314	&		10.1017/S0140525X97341442			JUN 1997	1997										1									
J	Latash, ML; Anson, JG								What are ''normal movements'' in atypical populations?								BEHAVIORAL AND BRAIN SCIENCES				19	1			55	+		10.1017/S0140525X00041467			MAR 1996	1996										205									
J	LATASH, ML								ARE WE ABLE TO PRESERVE A MOTOR COMMAND IN THE CHANGING ENVIRONMENT								BEHAVIORAL AND BRAIN SCIENCES				15	4			771	773					DEC 1992	1992										2									
J	LATASH, ML								DIRECT PATTERN-IMPOSING CONTROL OR DYNAMIC REGULATION								BEHAVIORAL AND BRAIN SCIENCES				12	2			226	227		10.1017/S0140525X00048421			JUN 1989	1989										5									
J	LATTAL, KA; ABREURODRIGUES, J								MEMORIES AND FUNCTIONAL-RESPONSE UNITS								BEHAVIORAL AND BRAIN SCIENCES				17	1			143	144		10.1017/S0140525X00033719			MAR 1994	1994										3									
J	LATTO, R; CAMPION, J								APPROACHES TO CONSCIOUSNESS - PSYCHOPHYSICS OR PHILOSOPHY								BEHAVIORAL AND BRAIN SCIENCES				9	1			36	37		10.1017/S0140525X00021403			MAR 1986	1986										7									
J	LATTO, R								CONSCIOUSNESS AS AN EXPERIMENTAL VARIABLE - PROBLEMS OF DEFINITION, PRACTICE, AND INTERPRETATION								BEHAVIORAL AND BRAIN SCIENCES				8	4			545	546		10.1017/S0140525X00044988			DEC 1985	1985										5									
J	Laubrock, Jochen; Hohenstein, Sven								Orthographic consistency and parafoveal preview benefit: A resource-sharing account of language differences in processing of phonological and semantic codes								BEHAVIORAL AND BRAIN SCIENCES				35	5			292	+		10.1017/S0140525X12000209			OCT 2012	2012										13									
J	Laudanna, A								Regular versus irregular inflection: A question of levels								BEHAVIORAL AND BRAIN SCIENCES				22	6			1028	+					DEC 1999	1999										3									
J	Laurent, Raphael; Moulin-Frier, Clement; Bessiere, Pierre; Schwartz, Jean-Luc; Diard, Julien								Integrate, yes, but what and how? A computational approach of sensorimotor fusion in speech								BEHAVIORAL AND BRAIN SCIENCES				36	4			364	365		10.1017/S0140525X12002634			AUG 2013	2013										1									
J	Laureys, S; Goldman, S								Imagine imaging neural activity in crying infants and in their caring parents								BEHAVIORAL AND BRAIN SCIENCES				27	4			465	+		10.1017/S0140525X04290100			AUG 2004	2004										1									
J	Lautenbacher, S								Is there a sex difference in the balance of pain excitatory and pain inhibitory processes?								BEHAVIORAL AND BRAIN SCIENCES				20	3			456	+		10.1017/S0140525X97401498			SEP 1997	1997										2									
J	Lavine, Michael								Mathematical techniques and the number of groups								BEHAVIORAL AND BRAIN SCIENCES				31	1			83	+		10.1017/S0140525X08003440			FEB 2008	2008										1									
J	Laws, KR								What is structural similarity and is it greater in living things?								BEHAVIORAL AND BRAIN SCIENCES				24	3			486	+		10.1017/S0140525X01324159			JUN 2001	2001										5									
J	LAWSON, S								VISCERAL, AUTONOMIC OR JUST PLAIN SMALL DARK NEURONS								BEHAVIORAL AND BRAIN SCIENCES				13	2			309	309		10.1017/S0140525X00078845			JUN 1990	1990										2									
J	Lazar, A								Self-deception and the desire to believe								BEHAVIORAL AND BRAIN SCIENCES				20	1			119	&		10.1017/S0140525X97420034			MAR 1997	1997										6									
J	LAZARUS, D								INTER-REFEREE AGREEMENT AND ACCEPTANCE RATES IN PHYSICS								BEHAVIORAL AND BRAIN SCIENCES				5	2			219	219		10.1017/S0140525X00011468			1982	1982										10									
J	Lazarus, J								Let's cooperate to understand cooperation								BEHAVIORAL AND BRAIN SCIENCES				26	2			169	+					APR 2003	2003										2									
J	LAZARUS, RS								PSYCHO-BIOLOGY WITHOUT PSYCHO-SOCIAL SIGNIFICANCE								BEHAVIORAL AND BRAIN SCIENCES				5	3			438	439		10.1017/S0140525X00012929			1982	1982										1									
J	Le Lec, Fabrice; Alexopoulos, Theodore; Boulu-Reshef, Beatrice; Fayant, Marie-Pierre; Zenasni, Franck; Lubart, Todd; Jacquemet, Nicolas								The out-of-my-league effect								BEHAVIORAL AND BRAIN SCIENCES				40				27	28	e32	10.1017/S0140525X16000534			2017	2017										1									
J	Le Moal, Michel								Negative affects are parts of the addiction syndrome								BEHAVIORAL AND BRAIN SCIENCES				31	4			451	+		10.1017/S0140525X08004871			AUG 2008	2008										1									
J	Lea, SEG; Webley, P								Money as tool, money as drug: The biological psychology of a strong incentive								BEHAVIORAL AND BRAIN SCIENCES				29	2			161	+					APR 2006	2006						Joint Meeting of the Society-for-the-Advancement-of-Behavioural-Economics/International-Association-for-Research-in-Economic-Psychology (SABE/IAREP)	JUL, 2004	Soc Advancement Behav Econ; Int Assoc Res Econ Psychol	Philadelphia, PA	184									
J	Lea, SEG; Webley, P								Money: Motivation, metaphors, and mores								BEHAVIORAL AND BRAIN SCIENCES				29	2			196	209		10.1017/S0140525X06459045			APR 2006	2006										2									
J	LEA, SEG								OPTIMALITY - SEQUENCES, VARIABILITY, LEARNING								BEHAVIORAL AND BRAIN SCIENCES				8	2			343	343		10.1017/S0140525X00021002			1985	1985										1									
J	LEA, SEG; DOW, SM								OPTIMIZATION AND FLEXIBILITY								BEHAVIORAL AND BRAIN SCIENCES				7	1			110	111		10.1017/S0140525X00026418			1984	1984										1									
J	Leavens, DA								Integration of visual and vocal communication: Evidence for Miocene origins								BEHAVIORAL AND BRAIN SCIENCES				26	2			232	+		10.1017/S0140525X03480060			APR 2003	2003										10									
J	Leavens, DA								On the public nature of communication								BEHAVIORAL AND BRAIN SCIENCES				25	5			631	+		10.1017/S0140525X02340111			OCT 2002	2002										7									
J	Leavens, DA								Having a concept "see" does not imply attribution of knowledge: Some general considerations in measuring "theories of mind"								BEHAVIORAL AND BRAIN SCIENCES				21	1			123	+		10.1017/S0140525X98330708			FEB 1998	1998										5									
J	Leavens, David A.; Bard, Kim A.; Hopkins, William D.								BIZARRE chimpanzees do not represent "the chimpanzee"								BEHAVIORAL AND BRAIN SCIENCES				33	2-3			100	+		10.1017/S0140525X10000166			APR-JUN 2010	2010										17									
J	LEAVITT, GC								EVOLUTIONARY ANALYSIS - BIOLOGICAL OR CULTURAL								BEHAVIORAL AND BRAIN SCIENCES				14	2			272	272		10.1017/S0140525X00066590			JUN 1991	1991										2									
J	LEBEDEV, AN								DERIVATION OF STEVENS EXPONENT FROM NEUROPHYSIOLOGICAL DATA								BEHAVIORAL AND BRAIN SCIENCES				16	1			152	153		10.1017/S0140525X0002940X			MAR 1993	1993										1									
J	LECOURS, AR								SCHIZOPHASIA								BEHAVIORAL AND BRAIN SCIENCES				5	4			605	605		10.1017/S0140525X00013844			1982	1982										1									
J	Leddington, Jason								The enjoyment of negative emotions in the experience of magic								BEHAVIORAL AND BRAIN SCIENCES				40						e369	10.1017/S0140525X17001777			2017	2017										3									
J	Leder, Helmut								Acknowledging the diversity of aesthetic experiences: Effects of style, meaning, and context								BEHAVIORAL AND BRAIN SCIENCES				36	2			149	150		10.1017/S0140525X12001690			APR 2013	2013										1									
J	LEDOUX, JE; GAZZANIGA, MS								THE BRAIN AND THE SPLIT BRAIN - A DUEL WITH DUALITY AS MODEL OF MIND								BEHAVIORAL AND BRAIN SCIENCES				4	1			109	110		10.1017/S0140525X00007871			1981	1981										4									
J	Lee, James J.; Chabris, Christopher F.								Genomic data can illuminate the architecture and evolution of cognitive abilities								BEHAVIORAL AND BRAIN SCIENCES				40						e209	10.1017/S0140525X16002004			2017	2017										1									
J	Lee, Juwon; Adams, Glenn; Li, Yexin Jessica; Gillath, Omri								Context matters for attractiveness bias								BEHAVIORAL AND BRAIN SCIENCES				40				28	29	e33	10.1017/S0140525X16000546			2017	2017										1									
J	Lee, Kun Ho; Choi, Yu Yong; Gray, Jeremy R.								What about the neural basis of crystallized intelligence?								BEHAVIORAL AND BRAIN SCIENCES				30	2			159	+		10.1017/S0140525X07001239			APR 2007	2007										2									
J	Lee, Michael D.; Vanpaemel, Wolf								Quantum models of cognition as Orwellian newspeak								BEHAVIORAL AND BRAIN SCIENCES				36	3			295	296		10.1017/S0140525X12003020			JUN 2013	2013										3									
J	Lee, Michael D.								In praise of Ecumenical Bayes								BEHAVIORAL AND BRAIN SCIENCES				34	4			206	+		10.1017/S0140525X11000343			AUG 2011	2011										5									
J	Lee, Ronald D.								Population aging and the economic role of the elderly: Bonanza or burden?								BEHAVIORAL AND BRAIN SCIENCES				33	1			31	+		10.1017/S0140525X09991695			FEB 2010	2010										1									
J	Leech, Robert; Mareschal, Denis; Cooper, Richard P.								Analogy as relational priming: A developmental and computational perspective on the origins of a complex cognitive skill								BEHAVIORAL AND BRAIN SCIENCES				31	4			357	+		10.1017/S0140525X08004469			AUG 2008	2008										49									
J	Leech, Robert; Mareschal, Denis; Cooper, Richard P.								Growing cognition from recycled parts								BEHAVIORAL AND BRAIN SCIENCES				31	4			401	414		10.1017/S0140525X08004718			AUG 2008	2008										1									
J	LEEK, M; SMITH, PK								PHENOTYPIC MATCHING, HUMAN ALTRUISM, AND MATE PREFERENCE								BEHAVIORAL AND BRAIN SCIENCES				12	3			534	535		10.1017/S0140525X00057526			SEP 1989	1989										7									
J	LEFEBVRE, VA								SOCIAL MAN VS CONSCIENTIOUS MAN								BEHAVIORAL AND BRAIN SCIENCES				12	4			714	714		10.1017/S0140525X00025450			DEC 1989	1989										2									
J	LEGG, CR								IS SUBCORTICAL VISION NECESSARILY MEDIATED BY THE SUPERIOR COLLICULUS								BEHAVIORAL AND BRAIN SCIENCES				6	3			455	455		10.1017/S0140525X00016940			1983	1983										1									
J	LEGGE, GE; VIEMEISTER, NF								SENSORY ANALYSIS IN VISION AND AUDITION								BEHAVIORAL AND BRAIN SCIENCES				11	2			301	302		10.1017/S0140525X00050032			JUN 1988	1988										7									
J	LEGRENZI, P; SONINO, M								THE CONTENT OF MENTAL MODELS								BEHAVIORAL AND BRAIN SCIENCES				16	2			354	355		10.1017/S0140525X00030508			JUN 1993	1993										2									
J	Legrenzi, Paolo								The goals of counterfactual possibilities								BEHAVIORAL AND BRAIN SCIENCES				30	5-6			459	+		10.1017/S0140525X07002658			OCT-DEC 2007	2007										1									
J	Lehar, S								Gestalt isomorphism and the primacy of subjective conscious experience: A Gestalt Bubble model								BEHAVIORAL AND BRAIN SCIENCES				26	4			375	+		10.1017/S0140525X03000098			AUG 2003	2003										56									
J	LEHMAN, RAW								LATERALIZED ASYMMETRY OF BEHAVIOR IN ANIMALS AT THE POPULATION AND INDIVIDUAL LEVEL								BEHAVIORAL AND BRAIN SCIENCES				4	1			28	28		10.1017/S0140525X00007421			1981	1981										8									
J	Lehmann, AC								Historical increases in expert performance suggest large possibilities for improvement of performance without implicating innate capacities								BEHAVIORAL AND BRAIN SCIENCES				21	3			419	+		10.1017/S0140525X9837123X			JUN 1998	1998										4									
J	LEHNERT, WG								LEXICAL ACCESS AND DISCOURSE PLANNING - BOTTOM-UP INTERFERENCE OR TOP-DOWN CONTROL TROUBLES								BEHAVIORAL AND BRAIN SCIENCES				9	3			528	529		10.1017/S0140525X00046938			SEP 1986	1986										2									
J	LEHNERT, WG								MOVING TOWARD A POINT OF SOME RETURN								BEHAVIORAL AND BRAIN SCIENCES				6	4			602	603		10.1017/S0140525X00017647			1983	1983										1									
J	LEHRER, K; COHEN, S								DRETSKE ON KNOWLEDGE								BEHAVIORAL AND BRAIN SCIENCES				6	1			73	74		10.1017/S0140525X0001476X			1983	1983										1									
J	Lehtonen, J								From an undifferentiated cry towards a modulated signal								BEHAVIORAL AND BRAIN SCIENCES				27	4			467	+		10.1017/S0140525X04300105			AUG 2004	2004										1									
J	LEIBER, J								COMING OF AGE IN OLDUVAI AND THE ZAIRE RAIN-FOREST								BEHAVIORAL AND BRAIN SCIENCES				18	1			196	197		10.1017/S0140525X00038061			MAR 1995	1995										1									
J	LEIBIN, V								PSYCHOANALYSIS - SCIENCE OR HERMENEUTICS								BEHAVIORAL AND BRAIN SCIENCES				9	2			246	247		10.1017/S0140525X00022470			JUN 1986	1986										2									
J	Leibovich, T.; Katzin, N.; Harel, M.; Henik, A.								From sense of number to sense of magnitude: The role of continuous magnitudes in numerical cognition								Behavioral and Brain Sciences				40											2017										1									
